frame,timestamp,seconds,source_video_frame,file
109,05:03.58,303.58,7565,frame-109_05m03.58s.jpg
110,05:04.14,304.14,7579,frame-110_05m04.14s.jpg
111,05:07.44,307.44,7661,frame-111_05m07.44s.jpg
112,05:10.29,310.29,7732,frame-112_05m10.29s.jpg
113,05:12.21,312.21,7780,frame-113_05m12.21s.jpg
114,05:12.89,312.89,7797,frame-114_05m12.89s.jpg
115,05:16.10,316.10,7877,frame-115_05m16.10s.jpg
116,05:18.75,318.75,7943,frame-116_05m18.75s.jpg
117,05:20.92,320.92,7997,frame-117_05m20.92s.jpg
118,05:23.69,323.69,8066,frame-118_05m23.69s.jpg
119,05:27.26,327.26,8155,frame-119_05m27.26s.jpg
120,05:30.39,330.39,8233,frame-120_05m30.39s.jpg
121,05:34.24,334.24,8329,frame-121_05m34.24s.jpg
122,05:36.89,336.89,8395,frame-122_05m36.89s.jpg
123,05:38.34,338.34,8431,frame-123_05m38.34s.jpg
124,05:40.94,340.94,8496,frame-124_05m40.94s.jpg
125,05:43.11,343.11,8550,frame-125_05m43.11s.jpg
126,05:45.04,345.04,8598,frame-126_05m45.04s.jpg
127,05:47.77,347.77,8666,frame-127_05m47.77s.jpg
128,05:49.65,349.65,8713,frame-128_05m49.65s.jpg
129,05:51.82,351.82,8767,frame-129_05m51.82s.jpg
130,05:55.75,355.75,8865,frame-130_05m55.75s.jpg
131,05:58.16,358.16,8925,frame-131_05m58.16s.jpg
132,06:00.77,360.77,8990,frame-132_06m00.77s.jpg
133,06:03.54,363.54,9059,frame-133_06m03.54s.jpg
134,06:06.75,366.75,9139,frame-134_06m06.75s.jpg
135,06:08.31,368.31,9178,frame-135_06m08.31s.jpg
136,06:10.80,370.80,9240,frame-136_06m10.80s.jpg
137,06:13.61,373.61,9310,frame-137_06m13.61s.jpg
138,06:16.90,376.90,9392,frame-138_06m16.90s.jpg
139,06:20.27,380.27,9476,frame-139_06m20.27s.jpg
140,06:24.29,384.29,9576,frame-140_06m24.29s.jpg
141,06:29.34,389.34,9702,frame-141_06m29.34s.jpg
142,06:32.27,392.27,9775,frame-142_06m32.27s.jpg
143,06:35.36,395.36,9852,frame-143_06m35.36s.jpg
144,06:35.96,395.96,9867,frame-144_06m35.96s.jpg
145,06:40.06,400.06,9969,frame-145_06m40.06s.jpg
146,06:42.62,402.62,10033,frame-146_06m42.62s.jpg
147,06:45.47,405.47,10104,frame-147_06m45.47s.jpg
148,06:48.12,408.12,10170,frame-148_06m48.12s.jpg
149,06:49.93,409.93,10215,frame-149_06m49.93s.jpg
150,06:53.14,413.14,10295,frame-150_06m53.14s.jpg
151,06:56.79,416.79,10386,frame-151_06m56.79s.jpg
152,07:00.24,420.24,10472,frame-152_07m00.24s.jpg
153,07:01.40,421.40,10501,frame-153_07m01.40s.jpg
154,07:04.74,424.74,10584,frame-154_07m04.74s.jpg
155,07:06.22,426.22,10621,frame-155_07m06.22s.jpg
156,07:09.91,429.91,10713,frame-156_07m09.91s.jpg
157,07:13.32,433.32,10798,frame-157_07m13.32s.jpg
158,07:16.90,436.90,10887,frame-158_07m16.90s.jpg
159,07:20.15,440.15,10968,frame-159_07m20.15s.jpg
160,07:22.95,442.95,11038,frame-160_07m22.95s.jpg
161,07:26.69,446.69,11131,frame-161_07m26.69s.jpg
162,07:29.38,449.38,11198,frame-162_07m29.38s.jpg
163,07:32.14,452.14,11267,frame-163_07m32.14s.jpg
164,07:34.91,454.91,11336,frame-164_07m34.91s.jpg
165,07:37.72,457.72,11406,frame-165_07m37.72s.jpg
166,07:41.50,461.50,11500,frame-166_07m41.50s.jpg
167,07:44.99,464.99,11587,frame-167_07m44.99s.jpg
168,07:48.76,468.76,11681,frame-168_07m48.76s.jpg
169,07:52.81,472.81,11782,frame-169_07m52.81s.jpg
170,07:54.78,474.78,11831,frame-170_07m54.78s.jpg
171,07:57.63,477.63,11902,frame-171_07m57.63s.jpg
172,07:59.92,479.92,11959,frame-172_07m59.92s.jpg
173,08:03.45,483.45,12047,frame-173_08m03.45s.jpg
174,08:05.77,485.77,12105,frame-174_08m05.77s.jpg
175,08:08.94,488.94,12184,frame-175_08m08.94s.jpg
176,08:11.63,491.63,12251,frame-176_08m11.63s.jpg
