frame,timestamp,seconds,source_video_frame,file
357,15:42.30,942.30,23473,frame-357_15m42.30s.jpg
358,15:44.43,944.43,23526,frame-358_15m44.43s.jpg
359,15:47.08,947.08,23592,frame-359_15m47.08s.jpg
360,15:50.93,950.93,23688,frame-360_15m50.93s.jpg
361,15:53.78,953.78,23759,frame-361_15m53.78s.jpg
362,15:55.51,955.51,23802,frame-362_15m55.51s.jpg
363,15:57.88,957.88,23861,frame-363_15m57.88s.jpg
364,16:01.13,961.13,23942,frame-364_16m01.13s.jpg
365,16:03.34,963.34,23997,frame-365_16m03.34s.jpg
366,16:05.43,965.43,24049,frame-366_16m05.43s.jpg
367,16:08.52,968.52,24126,frame-367_16m08.52s.jpg
368,16:12.05,972.05,24214,frame-368_16m12.05s.jpg
369,16:13.66,973.66,24254,frame-369_16m13.66s.jpg
370,16:16.39,976.39,24322,frame-370_16m16.39s.jpg
371,16:19.08,979.08,24389,frame-371_16m19.08s.jpg
372,16:21.13,981.13,24440,frame-372_16m21.13s.jpg
373,16:23.94,983.94,24510,frame-373_16m23.94s.jpg
374,16:25.87,985.87,24558,frame-374_16m25.87s.jpg
375,16:29.64,989.64,24652,frame-375_16m29.64s.jpg
376,16:33.17,993.17,24740,frame-376_16m33.17s.jpg
377,16:35.10,995.10,24788,frame-377_16m35.10s.jpg
378,16:37.59,997.59,24850,frame-378_16m37.59s.jpg
379,16:40.36,1000.36,24919,frame-379_16m40.36s.jpg
380,16:43.21,1003.21,24990,frame-380_16m43.21s.jpg
381,16:46.26,1006.26,25066,frame-381_16m46.26s.jpg
382,16:52.13,1012.13,25212,frame-382_16m52.13s.jpg
383,16:54.13,1014.13,25262,frame-383_16m54.13s.jpg
384,16:58.63,1018.63,25374,frame-384_16m58.63s.jpg
385,17:02.37,1022.37,25467,frame-385_17m02.37s.jpg
386,17:05.46,1025.46,25544,frame-386_17m05.46s.jpg
387,17:07.70,1027.70,25600,frame-387_17m07.70s.jpg
388,17:09.31,1029.31,25640,frame-388_17m09.31s.jpg
389,17:12.68,1032.68,25724,frame-389_17m12.68s.jpg
390,17:15.13,1035.13,25785,frame-390_17m15.13s.jpg
391,17:17.82,1037.82,25852,frame-391_17m17.82s.jpg
392,17:19.39,1039.39,25891,frame-392_17m19.39s.jpg
393,17:22.12,1042.12,25959,frame-393_17m22.12s.jpg
394,17:24.41,1044.41,26016,frame-394_17m24.41s.jpg
395,17:26.34,1046.34,26064,frame-395_17m26.34s.jpg
396,17:28.54,1048.54,26119,frame-396_17m28.54s.jpg
397,17:30.71,1050.71,26173,frame-397_17m30.71s.jpg
398,17:33.32,1053.32,26238,frame-398_17m33.32s.jpg
399,17:34.57,1054.57,26269,frame-399_17m34.57s.jpg
400,17:37.98,1057.98,26354,frame-400_17m37.98s.jpg
401,17:42.20,1062.20,26459,frame-401_17m42.20s.jpg
402,17:43.88,1063.88,26501,frame-402_17m43.88s.jpg
403,17:47.17,1067.17,26583,frame-403_17m47.17s.jpg
404,17:51.03,1071.03,26679,frame-404_17m51.03s.jpg
405,17:53.84,1073.84,26749,frame-405_17m53.84s.jpg
406,17:55.97,1075.97,26802,frame-406_17m55.97s.jpg
407,17:59.14,1079.14,26881,frame-407_17m59.14s.jpg
408,18:01.91,1081.91,26950,frame-408_18m01.91s.jpg
409,18:03.56,1083.56,26991,frame-409_18m03.56s.jpg
410,18:06.57,1086.57,27066,frame-410_18m06.57s.jpg
411,18:10.90,1090.90,27174,frame-411_18m10.90s.jpg
412,18:12.63,1092.63,27217,frame-412_18m12.63s.jpg
413,18:15.80,1095.80,27296,frame-413_18m15.80s.jpg
414,18:19.42,1099.42,27387,frame-414_18m19.42s.jpg
415,18:22.35,1102.35,27460,frame-415_18m22.35s.jpg
416,18:26.28,1106.28,27558,frame-416_18m26.28s.jpg
417,18:29.70,1109.70,27643,frame-417_18m29.70s.jpg
418,18:30.78,1110.78,27670,frame-418_18m30.78s.jpg
419,18:33.27,1113.27,27732,frame-419_18m33.27s.jpg
420,18:37.20,1117.20,27830,frame-420_18m37.20s.jpg
421,18:40.14,1120.14,27903,frame-421_18m40.14s.jpg
422,18:43.59,1123.59,27989,frame-422_18m43.59s.jpg
423,18:44.63,1124.63,28015,frame-423_18m44.63s.jpg
424,18:48.33,1128.33,28107,frame-424_18m48.33s.jpg
425,18:51.18,1131.18,28178,frame-425_18m51.18s.jpg
426,18:56.64,1136.64,28314,frame-426_18m56.64s.jpg
427,19:00.21,1140.21,28403,frame-427_19m00.21s.jpg
428,19:03.38,1143.38,28482,frame-428_19m03.38s.jpg
429,19:07.04,1147.04,28573,frame-429_19m07.04s.jpg
430,19:09.09,1149.09,28624,frame-430_19m09.09s.jpg
431,19:11.70,1151.70,28689,frame-431_19m11.70s.jpg
432,19:14.47,1154.47,28758,frame-432_19m14.47s.jpg
433,19:17.20,1157.20,28826,frame-433_19m17.20s.jpg
434,19:19.85,1159.85,28892,frame-434_19m19.85s.jpg
435,19:23.26,1163.26,28977,frame-435_19m23.26s.jpg
436,19:26.51,1166.51,29058,frame-436_19m26.51s.jpg
437,19:29.81,1169.81,29140,frame-437_19m29.81s.jpg
438,19:32.94,1172.94,29218,frame-438_19m32.94s.jpg
439,19:34.98,1174.98,29269,frame-439_19m34.98s.jpg
440,19:38.36,1178.36,29353,frame-440_19m38.36s.jpg
441,19:41.29,1181.29,29426,frame-441_19m41.29s.jpg
442,19:44.22,1184.22,29499,frame-442_19m44.22s.jpg
443,19:46.99,1186.99,29568,frame-443_19m46.99s.jpg
444,19:47.63,1187.63,29584,frame-444_19m47.63s.jpg
445,19:50.77,1190.77,29662,frame-445_19m50.77s.jpg
446,19:53.94,1193.94,29741,frame-446_19m53.94s.jpg
447,19:56.91,1196.91,29815,frame-447_19m56.91s.jpg
448,19:59.92,1199.92,29890,frame-448_19m59.92s.jpg
449,20:01.16,1201.16,29921,frame-449_20m01.16s.jpg
450,20:04.82,1204.82,30012,frame-450_20m04.82s.jpg
451,20:08.59,1208.59,30106,frame-451_20m08.59s.jpg
452,20:11.68,1211.68,30183,frame-452_20m11.68s.jpg
453,20:14.05,1214.05,30242,frame-453_20m14.05s.jpg
454,20:16.54,1216.54,30304,frame-454_20m16.54s.jpg
455,20:18.95,1218.95,30364,frame-455_20m18.95s.jpg
456,20:21.04,1221.04,30416,frame-456_20m21.04s.jpg
457,20:22.73,1222.73,30458,frame-457_20m22.73s.jpg
458,20:24.61,1224.61,30505,frame-458_20m24.61s.jpg
459,20:26.78,1226.78,30559,frame-459_20m26.78s.jpg
460,20:30.56,1230.56,30653,frame-460_20m30.56s.jpg
461,20:34.29,1234.29,30746,frame-461_20m34.29s.jpg
462,20:35.98,1235.98,30788,frame-462_20m35.98s.jpg
463,20:41.36,1241.36,30922,frame-463_20m41.36s.jpg
464,20:43.33,1243.33,30971,frame-464_20m43.33s.jpg
465,20:45.61,1245.61,31028,frame-465_20m45.61s.jpg
466,20:50.43,1250.43,31148,frame-466_20m50.43s.jpg
467,20:52.64,1252.64,31203,frame-467_20m52.64s.jpg
468,20:56.29,1256.29,31294,frame-468_20m56.29s.jpg
469,20:59.39,1259.39,31371,frame-469_20m59.39s.jpg
470,21:00.47,1260.47,31398,frame-470_21m00.47s.jpg
471,21:04.48,1264.48,31498,frame-471_21m04.48s.jpg
472,21:06.05,1266.05,31537,frame-472_21m06.05s.jpg
473,21:10.31,1270.31,31643,frame-473_21m10.31s.jpg
474,21:12.84,1272.84,31706,frame-474_21m12.84s.jpg
475,21:15.85,1275.85,31781,frame-475_21m15.85s.jpg
476,21:19.42,1279.42,31870,frame-476_21m19.42s.jpg
477,21:21.59,1281.59,31924,frame-477_21m21.59s.jpg
478,21:25.44,1285.44,32020,frame-478_21m25.44s.jpg
479,21:28.62,1288.62,32099,frame-479_21m28.62s.jpg
480,21:29.74,1289.74,32127,frame-480_21m29.74s.jpg
481,21:32.55,1292.55,32197,frame-481_21m32.55s.jpg
482,21:34.72,1294.72,32251,frame-482_21m34.72s.jpg
483,21:38.17,1298.17,32337,frame-483_21m38.17s.jpg
484,21:41.59,1301.59,32423,frame-484_21m41.59s.jpg
485,21:44.88,1304.88,32505,frame-485_21m44.88s.jpg
486,21:48.29,1308.29,32590,frame-486_21m48.29s.jpg
487,21:50.86,1310.86,32654,frame-487_21m50.86s.jpg
488,21:53.19,1313.19,32712,frame-488_21m53.19s.jpg
489,21:56.16,1316.16,32786,frame-489_21m56.16s.jpg
490,21:57.93,1317.93,32830,frame-490_21m57.93s.jpg
491,22:01.50,1321.50,32919,frame-491_22m01.50s.jpg
492,22:03.31,1323.31,32964,frame-492_22m03.31s.jpg
493,22:05.76,1325.76,33025,frame-493_22m05.76s.jpg
494,22:08.21,1328.21,33086,frame-494_22m08.21s.jpg
495,22:10.13,1330.13,33134,frame-495_22m10.13s.jpg
496,22:13.27,1333.27,33212,frame-496_22m13.27s.jpg
497,22:17.52,1337.52,33318,frame-497_22m17.52s.jpg
498,22:20.61,1340.61,33395,frame-498_22m20.61s.jpg
499,22:22.66,1342.66,33446,frame-499_22m22.66s.jpg
500,22:25.11,1345.11,33507,frame-500_22m25.11s.jpg
501,22:27.48,1347.48,33566,frame-501_22m27.48s.jpg
502,22:30.65,1350.65,33645,frame-502_22m30.65s.jpg
503,22:32.06,1352.06,33680,frame-503_22m32.06s.jpg
504,22:33.74,1353.74,33722,frame-504_22m33.74s.jpg
505,22:35.55,1355.55,33767,frame-505_22m35.55s.jpg
