frame,timestamp,seconds,source_video_frame,file
55,03:24.43,204.43,6133,frame-055_03m24.43s.jpg
56,03:25.40,205.40,6162,frame-056_03m25.40s.jpg
57,03:38.83,218.83,6565,frame-057_03m38.83s.jpg
58,03:39.87,219.87,6596,frame-058_03m39.87s.jpg
59,03:41.10,221.10,6633,frame-059_03m41.10s.jpg
60,03:43.17,223.17,6695,frame-060_03m43.17s.jpg
61,03:49.77,229.77,6893,frame-061_03m49.77s.jpg
62,03:55.47,235.47,7064,frame-062_03m55.47s.jpg
63,04:01.83,241.83,7255,frame-063_04m01.83s.jpg
64,04:06.23,246.23,7387,frame-064_04m06.23s.jpg
65,04:23.50,263.50,7905,frame-065_04m23.50s.jpg
66,04:27.73,267.73,8032,frame-066_04m27.73s.jpg
67,04:37.47,277.47,8324,frame-067_04m37.47s.jpg
68,04:38.53,278.53,8356,frame-068_04m38.53s.jpg
69,04:41.47,281.47,8444,frame-069_04m41.47s.jpg
70,04:43.60,283.60,8508,frame-070_04m43.60s.jpg
71,04:46.57,286.57,8597,frame-071_04m46.57s.jpg
72,04:50.27,290.27,8708,frame-072_04m50.27s.jpg
73,04:59.87,299.87,8996,frame-073_04m59.87s.jpg
74,05:04.40,304.40,9132,frame-074_05m04.40s.jpg
75,05:10.33,310.33,9310,frame-075_05m10.33s.jpg
76,05:16.43,316.43,9493,frame-076_05m16.43s.jpg
77,05:23.97,323.97,9719,frame-077_05m23.97s.jpg
78,05:31.77,331.77,9953,frame-078_05m31.77s.jpg
79,05:47.13,347.13,10414,frame-079_05m47.13s.jpg
80,05:48.43,348.43,10453,frame-080_05m48.43s.jpg
81,05:51.43,351.43,10543,frame-081_05m51.43s.jpg
82,05:54.70,354.70,10641,frame-082_05m54.70s.jpg
83,06:05.33,365.33,10960,frame-083_06m05.33s.jpg
84,06:07.27,367.27,11018,frame-084_06m07.27s.jpg
85,06:17.63,377.63,11329,frame-085_06m17.63s.jpg
86,06:20.73,380.73,11422,frame-086_06m20.73s.jpg
87,06:29.20,389.20,11676,frame-087_06m29.20s.jpg
